-1.015873015873015817e+00,-1.015873015873015817e+00,-1.015873015873015817e+00,-1.015873015873015817e+00,-1.015873015873015817e+00,-1.015873015873015817e+00,-1.015873015873015817e+00,-1.015873015873015817e+00,-1.015873015873015817e+00
-9.841269841269840724e-01,-9.841269841269840724e-01,-9.841269841269840724e-01,-9.920634920634920917e-01,-9.920634920634920917e-01,-9.920634920634920917e-01,-9.841269841269840724e-01,-9.841269841269840724e-01,-9.841269841269840724e-01
-9.206349206349205838e-01,-9.365079365079365115e-01,-9.365079365079365115e-01,-9.365079365079365115e-01,-9.365079365079365115e-01,-9.365079365079365115e-01,-9.365079365079365115e-01,-9.365079365079365115e-01,-9.206349206349205838e-01
-9.047619047619047672e-01,-9.047619047619047672e-01,-9.047619047619047672e-01,-9.047619047619047672e-01,-9.047619047619047672e-01,-9.047619047619047672e-01,-9.047619047619047672e-01,-9.047619047619047672e-01,-9.047619047619047672e-01
-8.412698412698412787e-01,-8.412698412698412787e-01,-8.412698412698412787e-01,-8.412698412698412787e-01,-8.492063492063491870e-01,-8.412698412698412787e-01,-8.412698412698412787e-01,-8.412698412698412787e-01,-8.412698412698412787e-01
-8.095238095238095344e-01,-8.095238095238095344e-01,-8.126984126984126977e-01,-8.253968253968253510e-01,-8.253968253968253510e-01,-8.253968253968253510e-01,-8.126984126984126977e-01,-8.095238095238095344e-01,-8.095238095238095344e-01
-7.460317460317460458e-01,-7.619047619047618625e-01,-7.619047619047618625e-01,-7.619047619047618625e-01,-7.698412698412698818e-01,-7.619047619047618625e-01,-7.619047619047618625e-01,-7.619047619047618625e-01,-7.460317460317460458e-01
-7.222222222222222099e-01,-7.301587301587301182e-01,-7.333333333333333925e-01,-7.460317460317460458e-01,-7.460317460317460458e-01,-7.460317460317460458e-01,-7.333333333333333925e-01,-7.301587301587301182e-01,-7.222222222222222099e-01
-6.666666666666666297e-01,-6.793650793650795050e-01,-6.825396825396825573e-01,-6.904761904761904656e-01,-6.984126984126983739e-01,-6.904761904761904656e-01,-6.825396825396825573e-01,-6.793650793650795050e-01,-6.666666666666666297e-01
-6.349206349206348854e-01,-6.507936507936508130e-01,-6.555555555555555580e-01,-6.666666666666666297e-01,-6.746031746031746490e-01,-6.666666666666666297e-01,-6.555555555555555580e-01,-6.507936507936508130e-01,-6.349206349206348854e-01
-5.873015873015873245e-01,-5.952380952380952328e-01,-6.031746031746031411e-01,-6.158730158730160165e-01,-6.190476190476190688e-01,-6.158730158730160165e-01,-6.031746031746031411e-01,-5.952380952380952328e-01,-5.873015873015873245e-01
-5.555555555555555802e-01,-5.714285714285713969e-01,-5.746031746031746712e-01,-5.873015873015873245e-01,-5.952380952380952328e-01,-5.873015873015873245e-01,-5.746031746031746712e-01,-5.714285714285713969e-01,-5.555555555555555802e-01
-4.920634920634920362e-01,-5.079365079365079083e-01,-5.238095238095238360e-01,-5.349206349206346855e-01,-5.396825396825396526e-01,-5.349206349206346855e-01,-5.238095238095238360e-01,-5.079365079365079083e-01,-4.920634920634920362e-01
-4.682539682539682557e-01,-4.793650793650793829e-01,-4.920634920634920362e-01,-5.079365079365079083e-01,-5.158730158730159276e-01,-5.079365079365079083e-01,-4.920634920634920362e-01,-4.793650793650793829e-01,-4.682539682539682557e-01
-4.047619047619047672e-01,-4.206349206349206393e-01,-4.380952380952379821e-01,-4.523809523809523836e-01,-4.603174603174602919e-01,-4.523809523809523836e-01,-4.380952380952379821e-01,-4.206349206349206393e-01,-4.047619047619047672e-01
-3.730158730158730229e-01,-3.920634920634921139e-01,-4.126984126984126755e-01,-4.206349206349206393e-01,-4.285714285714285476e-01,-4.206349206349206393e-01,-4.126984126984126755e-01,-3.920634920634921139e-01,-3.730158730158730229e-01
-3.095238095238095344e-01,-3.253968253968254065e-01,-3.412698412698412787e-01,-3.650793650793650591e-01,-3.650793650793650591e-01,-3.650793650793650591e-01,-3.412698412698412787e-01,-3.253968253968254065e-01,-3.095238095238095344e-01
-2.698412698412698263e-01,-2.936507936507936622e-01,-3.095238095238095344e-01,-3.333333333333333148e-01,-3.333333333333333148e-01,-3.333333333333333148e-01,-3.095238095238095344e-01,-2.936507936507936622e-01,-2.698412698412698263e-01
-1.984126984126984017e-01,-2.190476190476189911e-01,-2.349206349206348632e-01,-2.619047619047619180e-01,-2.698412698412698263e-01,-2.619047619047619180e-01,-2.349206349206348632e-01,-2.190476190476189911e-01,-1.984126984126984017e-01
-1.587301587301587213e-01,-1.777777777777778123e-01,-1.984126984126984017e-01,-2.222222222222222099e-01,-2.380952380952380820e-01,-2.222222222222222099e-01,-1.984126984126984017e-01,-1.777777777777778123e-01,-1.587301587301587213e-01
-7.936507936507936067e-02,-9.523809523809523281e-02,-1.111111111111111049e-01,-1.301587301587301959e-01,-1.587301587301587213e-01,-1.301587301587301959e-01,-1.111111111111111049e-01,-9.523809523809523281e-02,-7.936507936507936067e-02
-3.968253968253968034e-02,-5.555555555555555247e-02,-6.349206349206348854e-02,-7.142857142857142461e-02,-1.031746031746031689e-01,-7.142857142857142461e-02,-6.349206349206348854e-02,-5.555555555555555247e-02,-3.968253968253968034e-02
3.968253968253968034e-02,5.555555555555555247e-02,6.349206349206348854e-02,7.142857142857142461e-02,1.031746031746031689e-01,7.142857142857142461e-02,6.349206349206348854e-02,5.555555555555555247e-02,3.968253968253968034e-02
7.936507936507936067e-02,9.523809523809523281e-02,1.111111111111111049e-01,1.301587301587301959e-01,1.587301587301587213e-01,1.301587301587301959e-01,1.111111111111111049e-01,9.523809523809523281e-02,7.936507936507936067e-02
1.587301587301587213e-01,1.777777777777778123e-01,1.984126984126984017e-01,2.222222222222222099e-01,2.380952380952380820e-01,2.222222222222222099e-01,1.984126984126984017e-01,1.777777777777778123e-01,1.587301587301587213e-01
1.984126984126984017e-01,2.190476190476189911e-01,2.349206349206348632e-01,2.619047619047619180e-01,2.698412698412698263e-01,2.619047619047619180e-01,2.349206349206348632e-01,2.190476190476189911e-01,1.984126984126984017e-01
2.698412698412698263e-01,2.936507936507936622e-01,3.095238095238095344e-01,3.333333333333333148e-01,3.333333333333333148e-01,3.333333333333333148e-01,3.095238095238095344e-01,2.936507936507936622e-01,2.698412698412698263e-01
3.095238095238095344e-01,3.253968253968254065e-01,3.412698412698412787e-01,3.650793650793650591e-01,3.650793650793650591e-01,3.650793650793650591e-01,3.412698412698412787e-01,3.253968253968254065e-01,3.095238095238095344e-01
3.730158730158730229e-01,3.920634920634921139e-01,4.126984126984126755e-01,4.206349206349206393e-01,4.285714285714285476e-01,4.206349206349206393e-01,4.126984126984126755e-01,3.920634920634921139e-01,3.730158730158730229e-01
4.047619047619047672e-01,4.206349206349206393e-01,4.380952380952379821e-01,4.523809523809523836e-01,4.603174603174602919e-01,4.523809523809523836e-01,4.380952380952379821e-01,4.206349206349206393e-01,4.047619047619047672e-01
4.682539682539682557e-01,4.793650793650793829e-01,4.920634920634920362e-01,5.079365079365079083e-01,5.158730158730159276e-01,5.079365079365079083e-01,4.920634920634920362e-01,4.793650793650793829e-01,4.682539682539682557e-01
4.920634920634920362e-01,5.079365079365079083e-01,5.238095238095238360e-01,5.349206349206346855e-01,5.396825396825396526e-01,5.349206349206346855e-01,5.238095238095238360e-01,5.079365079365079083e-01,4.920634920634920362e-01
5.555555555555555802e-01,5.714285714285713969e-01,5.746031746031746712e-01,5.873015873015873245e-01,5.952380952380952328e-01,5.873015873015873245e-01,5.746031746031746712e-01,5.714285714285713969e-01,5.555555555555555802e-01
5.873015873015873245e-01,5.952380952380952328e-01,6.031746031746031411e-01,6.158730158730160165e-01,6.190476190476190688e-01,6.158730158730160165e-01,6.031746031746031411e-01,5.952380952380952328e-01,5.873015873015873245e-01
6.349206349206348854e-01,6.507936507936508130e-01,6.555555555555555580e-01,6.666666666666666297e-01,6.746031746031746490e-01,6.666666666666666297e-01,6.555555555555555580e-01,6.507936507936508130e-01,6.349206349206348854e-01
6.666666666666666297e-01,6.793650793650795050e-01,6.825396825396825573e-01,6.904761904761904656e-01,6.984126984126983739e-01,6.904761904761904656e-01,6.825396825396825573e-01,6.793650793650795050e-01,6.666666666666666297e-01
7.222222222222222099e-01,7.301587301587301182e-01,7.333333333333333925e-01,7.460317460317460458e-01,7.460317460317460458e-01,7.460317460317460458e-01,7.333333333333333925e-01,7.301587301587301182e-01,7.222222222222222099e-01
7.460317460317460458e-01,7.619047619047618625e-01,7.619047619047618625e-01,7.619047619047618625e-01,7.698412698412698818e-01,7.619047619047618625e-01,7.619047619047618625e-01,7.619047619047618625e-01,7.460317460317460458e-01
8.095238095238095344e-01,8.095238095238095344e-01,8.126984126984126977e-01,8.253968253968253510e-01,8.253968253968253510e-01,8.253968253968253510e-01,8.126984126984126977e-01,8.095238095238095344e-01,8.095238095238095344e-01
8.412698412698412787e-01,8.412698412698412787e-01,8.412698412698412787e-01,8.412698412698412787e-01,8.492063492063491870e-01,8.412698412698412787e-01,8.412698412698412787e-01,8.412698412698412787e-01,8.412698412698412787e-01
9.047619047619047672e-01,9.047619047619047672e-01,9.047619047619047672e-01,9.047619047619047672e-01,9.047619047619047672e-01,9.047619047619047672e-01,9.047619047619047672e-01,9.047619047619047672e-01,9.047619047619047672e-01
9.206349206349205838e-01,9.365079365079365115e-01,9.365079365079365115e-01,9.365079365079365115e-01,9.365079365079365115e-01,9.365079365079365115e-01,9.365079365079365115e-01,9.365079365079365115e-01,9.206349206349205838e-01
9.841269841269840724e-01,9.841269841269840724e-01,9.841269841269840724e-01,9.920634920634920917e-01,9.920634920634920917e-01,9.920634920634920917e-01,9.841269841269840724e-01,9.841269841269840724e-01,9.841269841269840724e-01
1.015873015873015817e+00,1.015873015873015817e+00,1.015873015873015817e+00,1.015873015873015817e+00,1.015873015873015817e+00,1.015873015873015817e+00,1.015873015873015817e+00,1.015873015873015817e+00,1.015873015873015817e+00
